running TARSItemKNNLee_W3, TARSItemKNNLee_W5, TARSItemKNNLiu, TARSItemKNNDing, TARSItemKNNLiu2012, TARSItemKNNVaz, TARSItemKNNexponential, TARSItemKNNlog, TARSItemKNNlinear, TARSItemKNNconcave, TARSItemKNNinverse on amazon_games
>> Loading dataset
<< Loaded dataset
dataset shape = (42480, 14817)
>> Splitting dataset
<< Split dataset
>> Running pipeline
2023-01-10 07:14:18,415 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.358s
2023-01-10 07:14:18,875 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.377s
2023-01-10 07:14:19,296 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.371s
2023-01-10 07:14:19,735 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.383s
2023-01-10 07:14:20,159 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.367s
2023-01-10 07:14:20,611 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.379s
2023-01-10 07:14:21,069 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.373s
2023-01-10 07:14:21,539 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.366s
2023-01-10 07:14:22,031 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.373s
2023-01-10 07:14:22,520 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.368s
2023-01-10 07:14:23,088 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.449s
2023-01-10 07:14:23,626 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.467s
2023-01-10 07:14:24,167 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.458s
2023-01-10 07:14:24,703 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.448s
2023-01-10 07:14:25,263 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.451s
2023-01-10 07:14:25,861 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.464s
2023-01-10 07:14:26,491 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.458s
2023-01-10 07:14:27,159 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.455s
2023-01-10 07:14:27,824 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.452s
2023-01-10 07:14:28,820 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.785s
2023-01-10 07:14:29,727 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.783s
2023-01-10 07:14:30,642 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.781s
2023-01-10 07:14:31,567 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.779s
2023-01-10 07:14:32,522 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.776s
2023-01-10 07:14:33,516 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.78s
2023-01-10 07:14:34,577 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.779s
2023-01-10 07:14:35,730 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.779s
2023-01-10 07:14:36,894 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 0.789s
2023-01-10 07:14:39,269 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.0s
2023-01-10 07:14:41,522 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.02s
2023-01-10 07:14:43,781 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.0s
2023-01-10 07:14:46,063 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.01s
2023-01-10 07:14:48,394 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.01s
2023-01-10 07:14:50,780 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.01s
2023-01-10 07:14:53,235 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.01s
2023-01-10 07:14:55,864 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.0s
2023-01-10 07:14:58,514 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.02s
2023-01-10 07:15:01,249 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:03,607 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:05,971 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.1s
2023-01-10 07:15:08,346 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.1s
2023-01-10 07:15:10,770 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.1s
2023-01-10 07:15:13,248 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:15,822 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:18,576 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:21,305 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.09s
2023-01-10 07:15:24,045 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:26,398 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:28,780 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.12s
2023-01-10 07:15:31,169 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:33,595 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.1s
2023-01-10 07:15:36,066 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.1s
2023-01-10 07:15:38,641 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:41,377 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.1s
2023-01-10 07:15:44,125 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.11s
2023-01-10 07:15:46,904 - base - recpack - INFO - Fitting TARSItemKNNVaz complete - Took 2.15s
2023-01-10 07:15:48,725 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.44s
2023-01-10 07:15:49,233 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.468s
2023-01-10 07:15:49,710 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.433s
2023-01-10 07:15:50,214 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.463s
2023-01-10 07:15:50,695 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.439s
2023-01-10 07:15:51,194 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.454s
2023-01-10 07:15:51,679 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.438s
2023-01-10 07:15:52,177 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.452s
2023-01-10 07:15:52,655 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.431s
2023-01-10 07:15:53,148 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.443s
2023-01-10 07:15:53,634 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.434s
2023-01-10 07:15:54,135 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.447s
2023-01-10 07:15:54,654 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.453s
2023-01-10 07:15:55,167 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.449s
2023-01-10 07:15:55,671 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.435s
2023-01-10 07:15:56,185 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.451s
2023-01-10 07:15:56,697 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.436s
2023-01-10 07:15:57,209 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.449s
